V1, V2, V3, V4, V5, V6, V7, V8, V9, V10, V11, V12, V13, V14, V15, V16, V17, V18, V19, V20, V21, V22, V23, V24, V25, V26, V27, V28, V29
-2.668967008590698242e+00,2.944584369659423828e+00,-5.872795581817626953e-01,1.051266908645629883e+00,-1.075444102287292480e+00,4.034068107604980469e+00,-5.536073684692382812e+00,-1.313019084930419922e+01,-1.098258733749389648e+00,-2.056649446487426758e+00,5.838348269462585449e-01,1.753876209259033203e+00,-1.210496187210083008e+00,2.290783166885375977e+00,2.066878795623779297e+00,-6.036461591720581055e-01,1.863329410552978516e+00,-2.085264682769775391e+00,-2.153624534606933594e+00,1.566584467887878418e+00,-2.128851413726806641e+00,3.013767004013061523e-01,9.750010371208190918e-01,-7.728139758110046387e-01,2.249824553728103638e-01,-3.940753936767578125e-01,2.459812611341476440e-01,2.385861575603485107e-01,1.260611861944198608e-01
-1.357021450996398926e+00,3.112069845199584961e+00,-1.269994378089904785e+00,3.202090024948120117e+00,9.755519628524780273e-01,1.826011776924133301e+00,2.832500934600830078e-01,-4.908846855163574219e+00,-1.829839587211608887e+00,-2.881399989128112793e-01,-7.701478600502014160e-01,-7.502980232238769531e-01,2.542340159416198730e-01,-2.759149074554443359e+00,-4.355981051921844482e-01,1.833107709884643555e+00,1.969210147857666016e+00,8.244503140449523926e-01,-1.415940642356872559e+00,-1.128307104110717773e+00,4.000479221343994141e+00,-3.059281587600708008e+00,-2.336217164993286133e-01,-3.707522451877593994e-01,1.850745320320129395e+00,1.592833250761032104e-01,4.207749962806701660e-01,1.594514697790145874e-01,4.790921807289123535e-01
-4.533507347106933594e+00,-6.789212226867675781e+00,-5.095013976097106934e-01,1.429706215858459473e+00,1.372669339179992676e+00,-7.514407634735107422e-01,-1.108517885208129883e+00,-9.649698734283447266e-01,2.436181902885437012e-01,-8.832401037216186523e-01,4.009487628936767578e-01,1.298367142677307129e+00,-5.386442691087722778e-02,8.269328474998474121e-01,-5.381745696067810059e-01,5.858643651008605957e-01,-3.786644041538238525e-01,1.605085213668644428e-03,-3.487676680088043213e-01,3.678655385971069336e+00,1.523448348045349121e+00,-3.621855020523071289e+00,-7.569022178649902344e+00,7.107646465301513672e-01,-7.786446213722229004e-01,-2.710429131984710693e-01,-8.725701272487640381e-02,6.557400822639465332e-01,7.798628330230712891e+00
-2.722653865814208984e+00,-1.790517568588256836e+00,2.588062286376953125e-01,-1.562390327453613281e+00,-5.354341506958007812e+00,2.537895917892456055e+00,2.507942199707031250e+00,6.461002826690673828e-01,1.762351751327514648e+00,-3.116453170776367188e+00,-1.012255176901817322e-01,1.864144802093505859e+00,6.251908540725708008e-01,-7.503721117973327637e-01,-2.036273956298828125e+00,6.087568774819374084e-02,6.017755717039108276e-02,8.457835912704467773e-01,7.507586479187011719e-01,6.256137788295745850e-02,2.688015103340148926e-01,9.283726811408996582e-01,2.800595164299011230e-01,1.727836728096008301e-01,5.363638997077941895e-01,9.352706372737884521e-02,9.933966398239135742e-02,-4.758770465850830078e-01,3.580887317657470703e+00
-1.441677451133728027e+00,-6.604035377502441406e+00,-4.657628536224365234e+00,5.256590843200683594e-01,-1.524328708648681641e+00,-6.665244698524475098e-01,2.938058853149414062e+00,-1.034953951835632324e+00,-1.534141063690185547e+00,2.068523317575454712e-01,7.855181694030761719e-01,5.398326367139816284e-02,2.918566763401031494e-01,1.039232254028320312e+00,-9.406993389129638672e-01,5.369898676872253418e-01,2.937662303447723389e-01,-8.721767663955688477e-01,4.762509465217590332e-01,3.856125354766845703e+00,1.678511261940002441e+00,5.437740087509155273e-01,-1.969199419021606445e+00,-1.905591636896133423e-01,6.148844957351684570e-02,1.009769514203071594e-01,-4.586878418922424316e-01,2.275434285402297974e-01,7.372272491455078125e+00
-2.833651900291442871e-01,-3.919257164001464844e+00,-3.961011886596679688e+00,9.197064042091369629e-01,-3.778374493122100830e-01,-7.984447479248046875e-01,2.460862398147583008e+00,-7.309013009071350098e-01,-1.408601999282836914e-01,-3.557592034339904785e-01,8.019666075706481934e-01,3.895671367645263672e-01,-1.132379770278930664e+00,1.551457881927490234e+00,-4.864077568054199219e-01,-5.947228074073791504e-01,-2.198121100664138794e-01,2.962024807929992676e-01,9.855496883392333984e-02,2.241877555847167969e+00,1.068076729774475098e+00,3.520343601703643799e-01,-1.258734583854675293e+00,8.966388702392578125e-01,2.467355132102966309e-01,2.757338881492614746e-01,-3.528741300106048584e-01,1.207160204648971558e-01,4.628386020660400391e+00
-9.055284261703491211e-01,-3.896700382232666016e+00,-1.532219409942626953e+00,1.353503942489624023e+00,-1.047722101211547852e+00,6.813852190971374512e-01,1.451792240142822266e+00,-4.231870472431182861e-01,-1.249277114868164062e+00,1.767102330923080444e-01,-1.332103729248046875e+00,4.391984343528747559e-01,1.697288751602172852e+00,9.997436404228210449e-02,1.827059835195541382e-01,-1.779476046562194824e+00,2.541828900575637817e-02,8.826533555984497070e-01,-1.255861639976501465e+00,1.910662770271301270e+00,2.944608628749847412e-01,-1.111491203308105469e+00,-1.216541290283203125e+00,-8.691443800926208496e-01,3.953305184841156006e-01,-2.969053983688354492e-01,-1.654212325811386108e-01,2.133352160453796387e-01,4.390419960021972656e+00
-4.304903984069824219e+00,-4.426526546478271484e+00,1.515692114830017090e+00,3.823378086090087891e+00,-1.253751039505004883e+00,-1.136358752846717834e-01,-1.192110702395439148e-01,7.365025877952575684e-01,-1.800879716873168945e+00,6.428123712539672852e-01,-1.312750220298767090e+00,-5.222361683845520020e-01,-2.136373966932296753e-01,5.637079849839210510e-02,-4.145684465765953064e-02,-1.711399435997009277e+00,1.068177819252014160e+00,1.652725815773010254e+00,1.149066165089607239e-01,2.149453401565551758e+00,2.021541148424148560e-01,-1.121629476547241211e+00,1.563209891319274902e+00,5.969293713569641113e-01,1.664038151502609253e-01,1.417530328035354614e-01,9.206669032573699951e-02,-3.581619560718536377e-01,2.385139703750610352e+00
-1.675841659307479858e-01,-2.971048831939697266e+00,-3.291235268115997314e-01,1.499397009611129761e-01,-2.044109582901000977e+00,-9.373911619186401367e-01,6.246008276939392090e-01,-4.707514643669128418e-01,-9.743270874023437500e-01,2.982563972473144531e-01,-1.645093560218811035e-01,1.002608314156532288e-01,5.978366732597351074e-01,2.326982766389846802e-01,9.668688178062438965e-01,-1.216269850730895996e+00,7.799171656370162964e-02,9.098374247550964355e-01,-1.138697147369384766e+00,1.147888541221618652e+00,5.230941623449325562e-02,-1.172072768211364746e+00,-5.488982796669006348e-01,7.849602699279785156e-01,-1.867372095584869385e-01,8.431590199470520020e-01,-2.040870189666748047e-01,1.522728353738784790e-01,2.858753204345703125e+00
-1.111762374639511108e-01,-2.386286258697509766e+00,1.061152338981628418e+00,1.338129401206970215e+00,-1.341658711433410645e+00,2.234084844589233398e+00,-6.419232487678527832e-01,6.945996880531311035e-01,1.555700182914733887e+00,-8.764280080795288086e-01,1.399205997586250305e-03,1.092387795448303223e+00,-3.357875049114227295e-01,-6.842217445373535156e-01,6.705580651760101318e-02,-1.579554438591003418e+00,1.614296793937683105e+00,-2.258071660995483398e+00,-1.537958264350891113e+00,8.191800713539123535e-01,3.861778080463409424e-01,4.592685103416442871e-01,-3.485006392002105713e-01,-5.345847010612487793e-01,-2.149230688810348511e-01,6.180074810981750488e-01,8.313014172017574310e-03,1.082557141780853271e-01,1.836122632026672363e+00
-2.441715955734252930e+00,-2.236823320388793945e+00,-1.594936251640319824e-01,-1.039938330650329590e+00,-1.885127305984497070e+00,-8.150751590728759766e-01,1.631078839302062988e+00,1.973888427019119263e-01,-1.390131831169128418e+00,-4.777358472347259521e-01,-9.426728487014770508e-01,-1.630733489990234375e+00,-1.293116331100463867e+00,5.116035938262939453e-01,1.645817756652832031e-01,1.467686653137207031e+00,2.363911718130111694e-01,-7.927160263061523438e-01,-2.581210434436798096e-01,1.619209289550781250e+00,7.673443555831909180e-01,5.413425564765930176e-01,1.337561368942260742e+00,3.074612915515899658e-01,1.518079787492752075e-01,-3.459416329860687256e-01,2.172565646469593048e-02,2.043139375746250153e-02,2.185555458068847656e+00
1.221746578812599182e-01,-3.076452016830444336e+00,-2.848074674606323242e+00,1.351358532905578613e+00,-9.210881590843200684e-01,-1.116006016731262207e+00,1.487534046173095703e+00,-5.497631430625915527e-01,6.839028000831604004e-01,-9.033848047256469727e-01,-5.229386687278747559e-01,-6.186791062355041504e-01,-1.227723717689514160e+00,-2.191537767648696899e-01,1.223868250846862793e+00,3.408999741077423096e-01,5.624117255210876465e-01,7.863667607307434082e-01,-8.132983446121215820e-01,1.727077126502990723e+00,7.892271280288696289e-01,1.246509030461311340e-01,-8.752771615982055664e-01,-6.407903134822845459e-02,-1.749918460845947266e-01,-1.999313533306121826e-01,-1.966167539358139038e-01,1.388392448425292969e-01,3.644856691360473633e+00
-1.327093005180358887e+00,-5.445876345038414001e-02,-5.252865314483642578e+00,1.317163705825805664e+00,-5.286389350891113281e+00,3.314139842987060547e+00,7.985214710235595703e+00,-8.476338386535644531e-01,-1.728882908821105957e+00,-1.388469576835632324e+00,-1.756470680236816406e+00,-2.189487516880035400e-01,1.134694099426269531e+00,1.197524428367614746e+00,-2.483575642108917236e-01,-2.343671023845672607e-01,-2.733670771121978760e-01,3.028690814971923828e-01,6.143819689750671387e-01,1.029229816049337387e-02,5.300309658050537109e-01,1.784491062164306641e+00,1.188539743423461914e+00,1.995652318000793457e-01,-7.298825383186340332e-01,-3.563158810138702393e-01,6.225906610488891602e-01,-1.722149848937988281e-01,6.225461483001708984e+00
-7.292898297309875488e-01,-4.368376731872558594e+00,3.059418499469757080e-01,3.694252669811248779e-01,-2.506265401840209961e+00,1.549804210662841797e+00,-4.249998927116394043e-01,4.017949402332305908e-01,3.155003786087036133e-01,-3.933170810341835022e-02,9.077478051185607910e-01,5.735773593187332153e-02,-1.236562132835388184e+00,-4.788146615028381348e-01,-1.046525955200195312e+00,4.220100045204162598e-01,1.236605048179626465e+00,-1.475745916366577148e+00,2.197175920009613037e-01,1.923045396804809570e+00,7.836288809776306152e-01,2.630802392959594727e-01,-8.672948479652404785e-01,-2.038914710283279419e-01,-1.420985311269760132e-01,-1.783442050218582153e-01,-9.256956726312637329e-02,1.798390299081802368e-01,3.644856691360473633e+00
4.319652542471885681e-02,-1.900101184844970703e+00,1.923183328472077847e-03,9.715060591697692871e-01,-1.382911324501037598e+00,-5.884452462196350098e-01,5.377161502838134766e-01,-8.224826306104660034e-02,8.546116948127746582e-02,-1.419269740581512451e-01,1.333904504776000977e+00,5.595797300338745117e-02,-1.773200631141662598e+00,9.523642063140869141e-01,6.653008460998535156e-01,6.854976415634155273e-01,-4.690517783164978027e-01,2.289241403341293335e-01,-4.369285330176353455e-02,1.002746224403381348e+00,9.363729506731033325e-02,-1.241882205009460449e+00,-3.028923273086547852e-01,4.993162453174591064e-01,-2.353542000055313110e-01,5.090056359767913818e-02,-1.620666682720184326e-01,1.119788587093353271e-01,2.045622348785400391e+00
-3.229918003082275391e+00,2.160449981689453125e+00,6.986286044120788574e-01,-5.762004256248474121e-01,-1.540740966796875000e+00,7.985800504684448242e-01,-1.751600980758666992e+00,2.007730722427368164e+00,1.009102225303649902e+00,-8.796328306198120117e-01,1.478571593761444092e-01,1.045830249786376953e+00,-1.038574948906898499e-01,-1.448882222175598145e+00,-1.250864386558532715e+00,1.065220236778259277e+00,1.059683203697204590e+00,1.327126741409301758e+00,-1.331720948219299316e-01,-3.856197372078895569e-02,2.106165736913681030e-01,4.632929861545562744e-01,-2.025132030248641968e-01,6.462540626525878906e-01,4.940764605998992920e-01,6.004223227500915527e-01,-8.310655355453491211e-01,-1.954536736011505127e-01,-3.399957418441772461e-01
-2.126793861389160156e+00,2.510399103164672852e+00,-1.774848222732543945e+00,-1.437018036842346191e+00,5.075729489326477051e-01,-1.898748040199279785e+00,1.406826615333557129e+00,-1.405908316373825073e-01,1.256557106971740723e+00,2.005547046661376953e+00,-8.973656892776489258e-01,-4.767118990421295166e-01,-1.232271313667297363e+00,4.628061056137084961e-01,9.298056364059448242e-02,-8.025367856025695801e-01,-2.969526946544647217e-01,-4.729081392288208008e-01,-4.332706928253173828e-01,7.893539071083068848e-01,-2.722599729895591736e-02,7.199031710624694824e-01,-6.762041896581649780e-02,-1.853135414421558380e-02,7.157824188470840454e-02,1.083873435854911804e-01,9.439153075218200684e-01,5.057317614555358887e-01,-3.504307270050048828e-01
-6.896539330482482910e-01,1.250487327575683594e+00,-1.728526651859283447e-01,-6.732058525085449219e-01,2.593232318758964539e-02,-1.094272017478942871e+00,8.000158667564392090e-01,9.833529591560363770e-02,4.812369048595428467e-01,2.091147601604461670e-01,-1.074657320976257324e+00,-3.474355041980743408e-01,-1.065940737724304199e+00,3.048928678035736084e-01,-2.078090012073516846e-01,-9.389633685350418091e-02,-2.441903501749038696e-01,-7.227617502212524414e-01,-2.102867215871810913e-01,9.095232188701629639e-02,-3.424413502216339111e-01,-6.699367165565490723e-01,1.170502603054046631e-01,-5.659100413322448730e-02,-4.430255293846130371e-01,1.305544674396514893e-01,1.795742660760879517e-01,-7.908332347869873047e-02,-2.733476161956787109e-01
-2.251723527908325195e+00,7.825505733489990234e-01,2.260907173156738281e+00,1.008503675460815430e+00,-4.496298134326934814e-01,5.356228351593017578e-01,7.003293633460998535e-01,-2.930234074592590332e-01,1.726055026054382324e+00,2.191070556640625000e+00,-2.620748579502105713e-01,-8.538968563079833984e-01,-1.116112589836120605e+00,-1.170717716217041016e+00,1.638552427291870117e+00,-7.749462127685546875e-01,-8.303788304328918457e-02,-9.395693428814411163e-03,2.047085613012313843e-01,8.389055728912353516e-01,-3.029000163078308105e-01,6.665337681770324707e-01,-4.845121800899505615e-01,6.857749074697494507e-02,4.099541306495666504e-01,-1.285029798746109009e-01,-8.019739389419555664e-02,-4.216479659080505371e-01,-6.595320068299770355e-03
-1.018146395683288574e+00,6.209455132484436035e-01,1.009515047073364258e+00,-1.982937097549438477e+00,-6.099185943603515625e-01,-9.644868373870849609e-01,7.609010338783264160e-01,3.309506773948669434e-01,2.994480133056640625e-01,-1.941220045089721680e+00,1.187652587890625000e+00,1.732449650764465332e+00,2.823276817798614502e-01,4.488293230533599854e-01,-7.629838585853576660e-01,-3.737648427486419678e-01,-3.510147631168365479e-01,1.746555864810943604e-01,2.085712105035781860e-01,-8.537588268518447876e-02,7.231002300977706909e-02,5.724863708019256592e-02,6.809141486883163452e-02,5.239247679710388184e-01,1.175007224082946777e-01,-1.073908567428588867e+00,-9.142908267676830292e-03,6.812094151973724365e-02,2.480335766449570656e-03
-1.157522678375244141e+00,-1.977145522832870483e-01,2.482140660285949707e-01,-6.419606208801269531e-01,-4.045373201370239258e-01,-3.352284431457519531e-01,1.726121902465820312e-01,5.557809472084045410e-01,4.307129681110382080e-01,-1.945494174957275391e+00,1.626975297927856445e+00,1.444808006286621094e+00,4.391383230686187744e-01,-7.236138582229614258e-01,6.990125775337219238e-01,-6.467781066894531250e-01,1.253378033638000488e+00,9.058862924575805664e-01,1.109544634819030762e+00,4.590024650096893311e-01,3.698593974113464355e-01,7.500798106193542480e-01,3.531738519668579102e-01,-5.702295526862144470e-02,-5.989999175071716309e-01,-6.903337240219116211e-01,1.337299495935440063e-01,8.285968005657196045e-02,3.463957011699676514e-01
-2.717563211917877197e-01,6.991491317749023438e-01,2.012902021408081055e+00,5.419536232948303223e-01,-6.808148324489593506e-02,4.173847138881683350e-01,1.355756968259811401e-01,1.676182150840759277e-01,2.418397814035415649e-01,-6.603244543075561523e-01,-1.524961352348327637e+00,4.246830642223358154e-01,1.097535133361816406e+00,-7.213087081909179688e-01,-8.208625018596649170e-02,1.861550211906433105e-01,-5.954312086105346680e-01,2.545865178108215332e-01,2.380271553993225098e-01,1.107979565858840942e-02,-3.379249572753906250e-02,1.222699955105781555e-01,-2.495256960391998291e-01,-4.388140439987182617e-01,1.260213404893875122e-01,-3.997380137443542480e-01,1.026015281677246094e-01,3.690944239497184753e-02,-3.132885098457336426e-01
-1.704296469688415527e-01,8.875034451484680176e-01,-4.098654687404632568e-01,-1.108139395713806152e+00,1.222003221511840820e+00,1.904676109552383423e-01,7.808328270912170410e-01,1.296454668045043945e-01,-1.613715104758739471e-02,7.037884742021560669e-02,-2.232419401407241821e-01,3.276778161525726318e-01,-7.512184977531433105e-02,2.019378840923309326e-01,-9.398209452629089355e-01,4.344266951084136963e-01,-1.072348237037658691e+00,1.455651372671127319e-01,5.965353846549987793e-01,1.553632915019989014e-01,-3.176054060459136963e-01,-7.549864649772644043e-01,-1.426898129284381866e-02,-3.683567941188812256e-01,-3.086906671524047852e-01,1.591266840696334839e-01,3.392071425914764404e-01,1.506774425506591797e-01,-3.389562368392944336e-01
-6.271919608116149902e-01,8.006228804588317871e-01,1.762330293655395508e+00,1.016054630279541016e+00,4.253585040569305420e-01,-3.721162378787994385e-01,2.665292918682098389e-01,5.589409545063972473e-02,-8.997738361358642578e-01,-4.048838615417480469e-01,1.957538723945617676e-01,-3.109481558203697205e-02,4.012974798679351807e-01,-2.602778077125549316e-01,2.135735273361206055e+00,-5.799631476402282715e-01,9.388364553451538086e-01,-3.777241408824920654e-01,1.300288558006286621e+00,2.950112819671630859e-01,-1.666436046361923218e-01,-5.235864520072937012e-01,-4.840868338942527771e-02,5.530849844217300415e-02,-1.417450755834579468e-01,4.079669713973999023e-01,6.995999068021774292e-02,9.834609925746917725e-02,-3.453131914138793945e-01
-4.667443335056304932e-01,1.118557453155517578e+00,2.950217962265014648e+00,2.372920274734497070e+00,-3.513538539409637451e-01,1.277734041213989258e-01,4.392527788877487183e-02,1.073296666145324707e-01,6.844062209129333496e-01,-3.435916602611541748e-01,2.308403104543685913e-01,-2.210594177246093750e+00,2.182782411575317383e+00,8.107016682624816895e-01,-1.348891735076904297e+00,3.590860664844512939e-01,4.209049046039581299e-01,6.017702072858810425e-02,-1.008648991584777832e+00,-1.133760139346122742e-01,-1.269948631525039673e-01,1.848086342215538025e-02,-8.332171291112899780e-02,6.521285176277160645e-01,-2.172769010066986084e-01,-1.458551287651062012e-01,7.331188768148422241e-02,7.508251070976257324e-02,-3.532294034957885742e-01
-1.038325071334838867e+00,-3.229374587535858154e-01,1.346511960029602051e+00,-1.019179582595825195e+00,9.406265616416931152e-01,2.261813879013061523e-01,3.485208153724670410e-01,9.475110471248626709e-02,6.920547038316726685e-02,-2.960750162601470947e-01,3.741744160652160645e-01,4.688661694526672363e-01,5.497294664382934570e-01,-3.224743008613586426e-01,-1.184222921729087830e-01,7.730097770690917969e-01,-1.303278088569641113e+00,8.861627578735351562e-01,-1.204864773899316788e-02,5.892583131790161133e-01,2.590561509132385254e-01,6.801693439483642578e-01,-1.871659234166145325e-02,2.442457228899002075e-01,-9.121945477090775967e-04,6.241481900215148926e-01,9.101089090108871460e-02,-2.465104125440120697e-02,4.210136830806732178e-02
-7.211275696754455566e-01,-3.326308727264404297e-01,2.287091732025146484e+00,-1.593418955802917480e+00,-8.734915256500244141e-01,-7.547612190246582031e-01,-1.360309589654207230e-02,-9.968923777341842651e-02,-6.210545897483825684e-01,3.711529076099395752e-01,-8.682789802551269531e-01,-1.075776338577270508e+00,-6.515237092971801758e-01,-3.999766409397125244e-01,8.499481081962585449e-01,-7.572963833808898926e-01,-5.224018692970275879e-01,1.616771101951599121e+00,-1.557430624961853027e+00,-1.473133116960525513e-01,-1.976000070571899414e-01,-4.429103061556816101e-02,-1.013528928160667419e-02,3.763681054115295410e-01,-2.634672820568084717e-01,9.576427340507507324e-01,9.388490766286849976e-02,-5.113138258457183838e-02,-1.293365657329559326e-01
-7.803176045417785645e-01,1.042692184448242188e+00,7.872523069381713867e-01,-1.696155905723571777e+00,1.273778080940246582e+00,-7.422826886177062988e-01,1.465301871299743652e+00,-2.333485335111618042e-01,-4.378220140933990479e-01,-1.355393290519714355e+00,-1.523932456970214844e+00,-1.329545527696609497e-01,3.937601447105407715e-01,1.772337257862091064e-01,-1.601361036300659180e-01,3.303171396255493164e-01,-1.191818952560424805e+00,5.892426893115043640e-02,-1.183385252952575684e+00,-1.888209879398345947e-01,2.033331543207168579e-01,5.792772173881530762e-01,-7.741450667381286621e-01,-7.354937195777893066e-01,1.321079373359680176e+00,-1.188453286886215210e-01,-2.501466497778892517e-02,2.446940727531909943e-02,-3.412751257419586182e-01
